address,full_address,lat,lon
"206 PARKHURST BLVD","206 Parkhurst Boulevard, Toronto, ON M4G 2G3, Canada",43.7111647,-79.3630508
"3284 KEELE ST","3284 Keele Street, Toronto, ON M3K 2C5, Canada",43.7429534,-79.48594369999999
"2737 KEELE ST","2737 Keele Street, Toronto, ON M3M, Canada",43.7260008,-79.4801257
"1164 DUNDAS ST W","1164 Dundas Street West, Toronto, ON M6J 1X4, Canada",43.649378,-79.4216526
"2708 DANFORTH AVE","2708 Danforth Avenue, Toronto, ON M4C 1L7, Canada",43.689122,-79.29839679999999
"160 FLOYD AVE","160 Floyd Avenue, Toronto, ON M4K 2B6, Canada",43.6875396,-79.3484892
"65 DUNDAS ST E","65 Dundas Street East, Toronto, ON M5B, Canada",43.65620699999999,-79.37842909999999
"464 SPADINA AVE","464 Spadina Avenue, Toronto, ON M5T, Canada",43.6575448,-79.40015520000001
"999 ALBION RD","999 Albion Road, Etobicoke, ON M9V 1A6, Canada",43.737106,-79.5642426
"506 BLOOR ST W","506 Bloor Street West, Toronto, ON M5S 1Y5, Canada",43.6653426,-79.4104545
"2205 QUEEN ST E","2205 Queen Street East, Toronto, ON M4E 1E8, Canada",43.6707742,-79.2965274
"1480 JANE ST","1480 Jane Street, Toronto, ON M9N, Canada",43.6961747,-79.50221359999999
"1114 DUNDAS ST W","1114 Dundas Street West, Toronto, ON M6J 1X2, Canada",43.6495344,-79.4201712
"215 KING ST W","215 King Street West, Toronto, ON M5V 3M2, Canada",43.647335,-79.38615
"467 VAUGHAN RD","467 Vaughan Road, York, ON M6C 2P5, Canada",43.68943429999999,-79.43453559999999
"735 KIPLING AVE","735 Kipling Avenue, Toronto, ON M8Z 5G5, Canada",43.6266785,-79.528992
"1017 DUFFERIN ST","1017 Dufferin Street, Toronto, ON M6H 4B5, Canada",43.660251,-79.4354673
"6 CURITY AVE","6 Curity Avenue, Toronto, ON M4B 1X2, Canada",43.7087893,-79.3131779
"288 EGLINTON AVE W","288 Eglinton Avenue West, Toronto, ON M4R 1B2, Canada",43.7049141,-79.4077033
"1910 QUEEN ST E","1910 Queen Street East, Toronto, ON M4L 1H7, Canada",43.6690893,-79.30434269999999
"477 CHURCH ST","477 Church Street, Toronto, ON M4Y 2C6, Canada",43.66469559999999,-79.3804928
"190 TORYORK DR","190 Toryork Drive, Toronto, ON M9L 1X6, Canada",43.7602066,-79.5583176
"2699 KEELE ST","2699 Keele Street, Toronto, ON M3M 2E9, Canada",43.7256003,-79.48172749999999
"1617 BAYVIEW AVE","1617 Bayview Avenue, Toronto, ON M4G 3B7, Canada",43.70659209999999,-79.37532639999999
"1093 WOODBINE AVE","1093 Woodbine Avenue, East York, ON M4C 2A3, Canada",43.68909010000001,-79.3141694
"1 QUEENS QUAY  W","1 Queens Quay West, Toronto, ON M5J 2V3, Canada",43.64160750000001,-79.37547169999999
"450 SCARBOROUGH GOLF CLUB RD","450 Scarborough Golf Club Road, Toronto, ON M1G 3V6, Canada",43.7543409,-79.2160007
"1940 LAWRENCE AVE E","1940 Lawrence Avenue East, Toronto, ON M1R, Canada",43.744344,-79.300067
"193 CARLTON ST","193 Carlton Street, Toronto, ON M5A 2K9, Canada",43.66355009999999,-79.37069509999999
"5514 LAWRENCE AVE E","5514 Lawrence Avenue East, Toronto, ON M1C 5K4, Canada",43.779205,-79.1383318
"2079 LAWRENCE AVE W","2079 Lawrence Avenue West, York, ON M9N 3P1, Canada",43.6998073,-79.5169241
"3430 SHEPPARD AVE E","3430 Sheppard Avenue East, Toronto, ON M1T 3P4, Canada",43.7790937,-79.3065944
"96 SYMINGTON AVE","96 Symington Avenue, Toronto, ON M6P 3W1, Canada",43.6597426,-79.4487671
"2046 DANFORTH AVE","2046 Danforth Avenue, Toronto, ON M4C 1J8, Canada",43.68555449999999,-79.3139908
"185 OAKDALE RD","185 Oakdale Road, North York, ON M3N 1W2, Canada",43.7455679,-79.52588329999999
"2210 DUNDAS ST W","2210 Dundas Street West, Toronto, ON M6R 1X3, Canada",43.6538255,-79.4514915
"934 THE QUEENSWAY","934 The Queensway, Toronto, ON M8Z 1P4, Canada",43.6242575,-79.51197700000002
"400 DANFORTH AVE","400 Danforth Avenue, Toronto, ON M4K 1P3, Canada",43.6777725,-79.35155569999999
"2497 FINCH AVE W","2497 Finch Avenue West, Toronto, ON M9M, Canada",43.7497918,-79.5530247
"2076 LAWRENCE AVE E","2076 Lawrence Avenue East, Scarborough, ON M1R 2Z6, Canada",43.7458103,-79.29358529999999
"3537 ST CLAIR AVE E","3537 Saint Clair Avenue East, Scarborough, ON M1K 1L6, Canada",43.7159644,-79.26241809999999
"248 QUEENS QUAY  W","248 Queens Quay West, Toronto, ON M5J, Canada",43.6391912,-79.3850422
"151 FRONT ST W","151 Front Street West, Toronto, ON M5J, Canada",43.64496680000001,-79.3838101
"1970 EGLINTON AVE E","1970 Eglinton Avenue East, Toronto, ON M1L 2M6, Canada",43.7285494,-79.2848886
"463 DUNDAS ST W","463 Dundas Street West, Toronto, ON M5T 1G6, Canada",43.6531592,-79.3966471
"113 BOND ST","113 Bond Street, Toronto, ON M5B 1C9, Canada",43.656584,-79.3784077
"1544 QUEEN ST W","1544 Queen Street West, Toronto, ON M6R 1A6, Canada",43.6401176,-79.4396361
"357 BREMNER BLVD","357 Bremner Boulevard, Toronto, ON M5V, Canada",43.6407416,-79.392629
"2066 DUNDAS ST W","2066 Dundas Street West, Toronto, ON M6R 1W8, Canada",43.65203109999999,-79.4478954
"175 DUNDAS ST E","175 Dundas Street East, Toronto, ON M5A 1Z4, Canada",43.6571063,-79.37421669999999
"1918 QUEEN ST E","1918 Queen Street East, Toronto, ON M4L 1H3, Canada",43.6692758,-79.3040602
"541 DANFORTH RD","541 Danforth Avenue, Toronto, ON M4K 1P7, Canada",43.6783066,-79.3478363
"3701 CHESSWOOD DR","3701 Chesswood Drive, Toronto, ON M3J 2P6, Canada",43.755636,-79.4742038
"5780 SHEPPARD AVE E","5780 Sheppard Avenue East, Toronto, ON M1B 1H9, Canada",43.7955208,-79.2307393
"188 UNIVERSITY AVE","188 University Avenue, Toronto, ON M5H, Canada",43.6492709,-79.38584399999999
"471 JARVIS ST","471 Jarvis Street, Toronto, ON M4Y 2G6, Canada",43.6649429,-79.37766739999999
"820 SHEPPARD AVE W","820 Sheppard Avenue West, Toronto, ON M3H 3L1, Canada",43.7530305,-79.45088609999999
"1744 VICTORIA PARK AVE","1744 Victoria Park Avenue, Toronto, ON M1R 1R7, Canada",43.7360851,-79.30761269999999
"937 DANFORTH AVE","937 Danforth Avenue, Toronto, ON M4J 1L8, Canada",43.6802433,-79.33797109999999
"521 PARLIAMENT ST","521 Parliament Street, Toronto, ON M4X 1P3, Canada",43.6653244,-79.3683633
"616 QUEEN ST W","616 Queen Street West, Toronto, ON M6J 1E3, Canada",43.6469972,-79.4050594
"1489 BAYVIEW AVE","1489 Bayview Avenue, East York, ON M4G 3A8, Canada",43.7035702,-79.37423509999999
"424 WILSON AVE","424 Wilson Avenue, Toronto, ON M3H 1T9, Canada",43.7359336,-79.44233750000001
"124 OSSINGTON AVE","124 Ossington Avenue, Toronto, ON M6J 2Z5, Canada",43.6470198,-79.41988549999999
"108 OSSINGTON AVE","108 Ossington Avenue, Toronto, ON M6J 2Y7, Canada",43.6465636,-79.4197208
"209 DUNDAS ST W","209 Dundas Street West, Toronto, ON M5G 2E8, Canada",43.6548087,-79.38808709999999
"18 YORK ST","18 York Street, Toronto, ON M5V 2T6, Canada",43.64317339999999,-79.3816741
"4580 DUFFERIN ST","4580 Dufferin Street, Toronto, ON M3H 5S7, Canada",43.76969340000001,-79.46743599999999
"501 COLLEGE ST","501 College Street, Toronto, ON M5S 2K2, Canada",43.65585859999999,-79.4097944
"1592 QUEEN ST W","1592 Queen Street West, Toronto, ON M6R 1A8, Canada",43.63972039999999,-79.4411884
"568 DANFORTH AVE","568 Danforth Avenue, Toronto, ON M4K 1P7, Canada",43.6786515,-79.34713289999999
"482 DUNDAS ST W","482 Dundas Street West, Toronto, ON M5T 1G9, Canada",43.6532394,-79.39712759999999
"263 DUPONT ST","263 Dupont Street, Toronto, ON M5R 2T8, Canada",43.6748447,-79.40702759999999
"580 CHURCH ST","580 Church Street, Toronto, ON M4Y, Canada",43.66678539999999,-79.3815027
"190 UNIVERSITY AVE","190 University Avenue, Toronto, ON M5H, Canada",43.6493505,-79.3859073
"51 DOCKSIDE DR","Dockside Drive, Toronto, ON M5A, Canada",43.6441795,-79.36617849999999
"149 BALDWIN ST","149 Baldwin Street, Toronto, ON M5T 1L8, Canada",43.6550406,-79.3995582
"232 NORSEMAN ST","232 Norseman Street, Toronto, ON M8Z 2R4, Canada",43.6320318,-79.5294327
"473 COSBURN AVE","473 Cosburn Avenue, East York, ON M4J 2N5, Canada",43.69267199999999,-79.333806
"118 SUMACH ST","118 Sumach Street, Toronto, ON M5A 3J8, Canada",43.6582357,-79.3595505
"371 SPADINA AVE","371 Spadina Avenue, Toronto, ON M5T, Canada",43.655811,-79.3990422
"1006 DUNDAS ST W","1006 Dundas Street West, Toronto, ON M6J 1W7, Canada",43.6503102,-79.4159305
"793 KING ST W","793 King Street West, Toronto, ON M5V 1N4, Canada",43.6429175,-79.4068935
"1144 COLLEGE ST","1144 College Street, Toronto, ON M6H 1B5, Canada",43.6524029,-79.4338114
"1960 AVENUE RD","1960 Avenue Road, Toronto, ON M5M 4A5, Canada",43.7342868,-79.4197667
"5313 YONGE ST","5313 Yonge Street, Toronto, ON M2N 5R3, Canada",43.7732399,-79.4138733
"422 HORNER AVE","422 Horner Avenue, Toronto, ON M8W 3R9, Canada",43.6037538,-79.53618519999999
"2183 WESTON RD","2183 Weston Road, Toronto, ON M9N 1X8, Canada",43.70313429999999,-79.5256596
"530 EGLINTON AVE W","530 Eglinton Avenue West, Toronto, ON M5N 2K5, Canada",43.7034116,-79.4142241
"225 REXDALE BLVD","225 Rexdale Boulevard, Toronto, ON M9W 1R2, Canada",43.712594,-79.5757467
"1365 WILSON AVE","1365 Wilson Avenue, North York, ON M3M 1H5, Canada",43.72298139999999,-79.49805839999999
"2189 BLOOR ST W","2189 Bloor Street West, Toronto, ON M6S 1N3, Canada",43.6513771,-79.47511329999999
"1969 DAVENPORT RD","1969 Davenport Road, Toronto, ON M6N 1C1, Canada",43.6702074,-79.4569392
"159 AUGUSTA AVE","159 Augusta Avenue, Toronto, ON M5T 2L4, Canada",43.65290419999999,-79.40124089999999
"448 ROGERS RD","448 Rogers Road, Toronto, ON M6M 1A6, Canada",43.6825095,-79.4645743
"370 BLOOR ST W","370 Bloor Street West, Toronto, ON M5S 1X6, Canada",43.6662813,-79.4059904
"1820 ST CLAIR AVE W","1820 Saint Clair Avenue West, Toronto, ON M6N 1J5, Canada",43.6736678,-79.4626586
"149 STANLEY AVE","149 Stanley Avenue, Toronto, ON M8V 1N8, Canada",43.61477989999999,-79.4948889
"1060 EGLINTON AVE W","1060 Eglinton Avenue West, Toronto, ON M6C 2C6, Canada",43.7000123,-79.4306719
"567 SHEPPARD AVE E","567 Sheppard Avenue East, Toronto, ON M2K 1G8, Canada",43.767081,-79.3861107
"1596 QUEEN ST W","1596 Queen Street West, Toronto, ON M6R 1A8, Canada",43.6397334,-79.4414764
"2203 BLOOR ST W","2203 Bloor Street West, Toronto, ON M6S 1N4, Canada",43.6512793,-79.4755144
"2699 JANE ST","2699 Jane Street, Toronto, ON M3L 2E8, Canada",43.7396366,-79.5124021
"570 ROGERS RD","570 Rogers Road, Toronto, ON M6M 1B6, Canada",43.6822513,-79.47107860000001
"4053 SHEPPARD AVE E","4053 Sheppard Avenue East, Toronto, ON M1S 1S6, Canada",43.7837508,-79.2863038
"2121 ST CLAIR AVE W","2121 Saint Clair Avenue West, Toronto, ON M6N 5B9, Canada",43.6717997,-79.47025200000002
"1239 WESTON RD","1239 Weston Road, Toronto, ON M6M 4P8, Canada",43.6882776,-79.4930733
"300 COLLEGE ST","300 College Street, Toronto, ON M5S 2K2, Canada",43.6578057,-79.4016439
"631 KENNEDY RD","631 Kennedy Road, Toronto, ON M1K 2K4, Canada",43.72507100000001,-79.2649079
"8 HOWARD ST","8 Howard Street, Toronto, ON M4X 1J5, Canada",43.671315,-79.3753971
"565 DANFORTH AVE","565 Danforth Avenue, Toronto, ON M4K 1P9, Canada",43.6784226,-79.346982
"926 KING ST W","926 King Street West, Toronto, ON M7A 2A9, Canada",43.6423485,-79.4110448
"1051 MIDLAND AVE","1051 Midland Avenue, Toronto, ON M1K 3X3, Canada",43.7416197,-79.2610997
"250 EGLINTON AVE W","250 Eglinton Avenue West, Toronto, ON M5P 2H8, Canada",43.7053841,-79.4065686
"112 ELIZABETH ST","112 Elizabeth Street, Toronto, ON M5G 1P5, Canada",43.6548751,-79.38498129999999
"5160 YONGE ST","5160 Yonge Street, North York, ON M2N 7E9, Canada",43.769059,-79.41309
"680 COLLEGE ST","680 College Street, Toronto, ON M6G 1C1, Canada",43.6552584,-79.4172159
"709 QUEEN ST E","709 Queen Street East, Toronto, ON M4M 1H1, Canada",43.658805,-79.3496115
"5075 YONGE ST","5075 Yonge Street, Toronto, ON M2N, Canada",43.7681402,-79.41248370000001
"873 BLOOR ST W","873 Bloor Street West, Toronto, ON M6G 1M5, Canada",43.6620462,-79.42494669999999
"2450 DUFFERIN ST","2450 Dufferin Street, Toronto, ON M6E 3S9, Canada",43.6985375,-79.4512643
"867 BLOOR ST W","867 Bloor Street West, Toronto, ON M6G 1M2, Canada",43.662198,-79.4246112
"6119 YONGE ST","6119 Yonge Street, Toronto, ON M2M 3W8, Canada",43.791592,-79.41844499999999
"3471 YONGE ST","3471 Yonge Street, Toronto, ON M4N 2N4, Canada",43.734246,-79.4043818
"109 ATLANTIC AVE","109 Atlantic Avenue, Toronto, ON M6K 1X4, Canada",43.6399151,-79.421052
"51 COMMISSIONERS ST","51 Commissioners Street, Toronto, ON M5A 1A7, Canada",43.6468243,-79.3489858
"4923 DUNDAS ST W","4923 Dundas Street West, Toronto, ON M9A 1B8, Canada",43.6485745,-79.5289159
"641 DUPONT ST","641 Dupont Street, Toronto, ON M6G 1Z4, Canada",43.6716908,-79.420771
"736 WILSON AVE","736 Wilson Avenue, North York, ON M3K 1E4, Canada",43.7315149,-79.46390950000001
"1429 YONGE ST","1429 Yonge Street, Toronto, ON M4T 1Y7, Canada",43.6876999,-79.39378889999999
"3260 LAWRENCE AVE E","3260 Lawrence Avenue East, Scarborough, ON M1H 3C2, Canada",43.757284,-79.2387543
"775 DUNDAS ST W","775 Dundas Street West, Toronto, ON M6J 1V1, Canada",43.6520232,-79.4073119
"79 HURON ST","79 Huron Street, Toronto, ON M5T 2A8, Canada",43.6537635,-79.396143
"985 WOODBINE AVE","985 Woodbine Avenue, Toronto, ON M4C 4B9, Canada",43.6861705,-79.3129548
"602 COLLEGE ST","602 College Street, Toronto, ON M6G 1B4, Canada",43.6552511,-79.4142064
"1721 JANE ST","1721 Jane Street, Toronto, ON M9N 2S3, Canada",43.7042327,-79.50413019999999
"1700 JANE ST","1700 Jane Street, Toronto, ON M9N 2S3, Canada",43.7035085,-79.50424369999999
"1158 BLOOR ST W","1158 Bloor Street West, Toronto, ON M6H 1N1, Canada",43.6596269,-79.4366531
"578 YONGE ST","578 Yonge Street, Toronto, ON M4Y 1Z2, Canada",43.6651657,-79.3848009
"2825 DANFORTH AVE","2825 Danforth Avenue, Toronto, ON M4C 1M1, Canada",43.6895199,-79.2953859
"1620 BAYVIEW AVE","1620 Bayview Avenue, Toronto, ON M4S 1T3, Canada",43.7064203,-79.3756047
"716 SCARLETT RD","716 Scarlett Road, Toronto, ON M9P 1W5, Canada",43.6959426,-79.52068369999999
"502 TRETHEWEY DR","502 Trethewey Drive, Toronto, ON M6M 5B5, Canada",43.6953212,-79.4877489
"37 GROSVENOR ST","37 Grosvenor Street, Toronto, ON M4Y, Canada",43.6624803,-79.3863353
"2430 DUFFERIN ST","2430 Dufferin Street, Toronto, ON M6E 2N9, Canada",43.6979029,-79.4515882
"787 STEELES AVE W","787 Steeles Avenue West, Toronto, ON M2R, Canada",43.79233350000001,-79.4446585
"838 BLOOR ST W","838 Bloor Street West, Toronto, ON M6G 1M3, Canada",43.6625002,-79.4238055
"25 LIBERTY ST","25 Liberty Street, Toronto, ON M6K 3E7, Canada",43.6381661,-79.42079919999999
"1708 EGLINTON AVE W","1708 Eglinton Avenue West, Toronto, ON M6E 2H5, Canada",43.6966904,-79.4465724
"803 MARKHAM RD","803 Markham Road, Scarborough, ON M1H 2Y2, Canada",43.7676035,-79.2279173
"416 SPADINA AVE","416 Spadina Avenue, Toronto, ON M5T, Canada",43.6562922,-79.3995092
"602 DUNDAS ST W","602 Dundas Street West, Toronto, ON M5T 1H7, Canada",43.6523632,-79.401282
"20 ADELAIDE ST E","20 Adelaide Street East, Toronto, ON M5C 2V9, Canada",43.650578,-79.3776855
"467 DANFORTH AVE","467 Danforth Avenue, Toronto, ON M4K 1P3, Canada",43.6777862,-79.3501137
"2369 EGLINTON AVE E","2369 Eglinton Avenue East, Toronto, ON M1K 2C5, Canada",43.7314264,-79.27132189999999
"192 ADELAIDE ST W","192 Adelaide Street West, Toronto, ON M5H 4E7, Canada",43.6487241,-79.3861826
"317 BURNHAMTHORPE RD","317 Burnhamthorpe Road, Etobicoke, ON M9B 2A2, Canada",43.64893,-79.5493473
"1853 EGLINTON AVE W","1853 Eglinton Avenue West, Toronto, ON M6E 5B2, Canada",43.6955342,-79.45073699999999
"173 HOPE ST","173 Hope Street, Toronto, ON M6E 1K3, Canada",43.6808626,-79.4515562
"149 DUNDAS ST W","149 Dundas Street West, Toronto, ON M5G 1C6, Canada",43.655471,-79.3844987
"2035 SHEPPARD AVE E","2035 Sheppard Avenue East, Toronto, ON M2J, Canada",43.7755955,-79.3361202
"2584 YONGE ST","2584 Yonge Street, Toronto, ON M4P 2J3, Canada",43.7143052,-79.400139
"1083 LESLIE ST","1083 Leslie Street, Toronto, ON M3C 4B3, Canada",43.7186599,-79.3503475
"504 CHURCH ST","504 Church Street, Toronto, ON M4Y 2C7, Canada",43.6641289,-79.3803003
"35 ST JOSEPH ST","35 Saint Joseph Street, Toronto, ON M5S 3A6, Canada",43.6656427,-79.3871588
"257 KING ST E","257 King Street East, Toronto, ON M5A 1K2, Canada",43.6512809,-79.36775440000001
"382 COLLEGE ST","382 College Street, Toronto, ON M5T 1S8, Canada",43.6571258,-79.4053679
"1195 BLOOR ST W","1195 Bloor Street West, Toronto, ON M6H 1N3, Canada",43.65901849999999,-79.43932199999999
"2925 LAKE SHORE BLVD W","2925 Lake Shore Boulevard West, Toronto, ON M8V 1J4, Canada",43.6008562,-79.5049411
"286 ATTWELL DR","286 Attwell Drive, Toronto, ON M9W 6M3, Canada",43.6977694,-79.5931426
"390 PACIFIC AVE","390 Pacific Avenue, Toronto, ON M6P 1Z2, Canada",43.6651705,-79.4685286
"306 DAVENPORT RD","306 Davenport Road, Toronto, ON M5R 2E6, Canada",43.6745199,-79.40007489999999
"1601 ST CLAIR AVE W","1601 Saint Clair Avenue West, Toronto, ON, Canada",43.6751174,-79.4548844
"568 PARLIAMENT ST","568 Parliament Street, Toronto, ON M4X 1P8, Canada",43.66742319999999,-79.369427
"1360 WESTON RD","1360 Weston Road, Toronto, ON M6M 4R9, Canada",43.6906487,-79.49928240000001
"286 MARKHAM RD","286 Markham Road, Toronto, ON M1J 3G1, Canada",43.74561509999999,-79.2201219
"1604 THE QUEENSWAY","1604 The Queensway, Toronto, ON M8Z 1V1, Canada",43.6172032,-79.5432877
"156 GALLOWAY RD","156 Galloway Road, Toronto, ON M1E 1X2, Canada",43.7621635,-79.1947756
"637 BAY ST","637 Bay Street, Toronto, ON M7A 2A3, Canada",43.656888,-79.38389339999999
"1927 DAVENPORT RD","1927 Davenport Road, Toronto, ON M6N 1C1, Canada",43.6702902,-79.4559702
"2714 ST CLAIR AVE E","2714 Saint Clair Avenue East, Toronto, ON M4B 3H8, Canada",43.7055492,-79.3120912
"523 MOUNT PLEASANT RD","523 Mount Pleasant Road, Toronto, ON M4S 2M2, Canada",43.7021241,-79.3874506
"4130 LAWRENCE AVE E","4130 Lawrence Avenue East, Toronto, ON M1E 5K2, Canada",43.7667457,-79.19377899999999
"2876 DUNDAS ST W","2876 Dundas Street West, Toronto, ON M6P 1Y9, Canada",43.6655144,-79.4653976
"706 WESTON RD","706 Weston Road, Toronto, ON M6M, Canada",43.68270769999999,-79.4782774
"2851 WESTON RD","2851 Weston Road, Toronto, ON M9M 1J4, Canada",43.7210851,-79.5373323
"2039 EGLINTON AVE W","2039 Eglinton Avenue West, Toronto, ON M6E 2K5, Canada",43.6942621,-79.4561811
"1980 AVENUE RD","1980 Avenue Road, Toronto, ON M5M 4A4, Canada",43.73511269999999,-79.4201862
"3318 KEELE ST","3318 Keele Street, Toronto, ON M3K 2C5, Canada",43.7442509,-79.4862322
"590 YONGE ST","590 Yonge Street, Toronto, ON M4Y 1Z2, Canada",43.6653871,-79.3848869
"636 ST CLAIR AVE W","636 Saint Clair Avenue West, Toronto, ON M6C 1A9, Canada",43.6821975,-79.4239755
"779 QUEEN ST E","779 Queen Street East, Toronto, ON M4M 3G9, Canada",43.6594078,-79.3469538
"3310 KEELE ST","3310 Keele Street, North York, ON M3K 2C5, Canada",43.7438267,-79.4861492
"1080 VICTORIA PARK AVE","1080 Victoria Park Avenue, Toronto, ON M4B 2K4, Canada",43.7072432,-79.2953197
"646 DANFORTH RD","646 Danforth Road, Toronto, ON M1K 1L8, Canada",43.7164984,-79.2605141
"607 QUEEN ST W","607 Queen Street West, Toronto, ON M5V 2B7, Canada",43.6474437,-79.4023416
"3100 ELLESMERE RD","3100 Ellesmere Road, Toronto, ON M1E 3G3, Canada",43.7853927,-79.1940108
"280 WASHBURN WAY","280 Washburn Way, Scarborough, ON M1B 1K4, Canada",43.8023041,-79.225095
"179 DUNDAS ST W","179 Dundas Street West, Toronto, ON M5G 1Z8, Canada",43.6550849,-79.38635959999999
"1693 JANE ST","1693 Jane Street, Toronto, ON M9N 2S3, Canada",43.7034907,-79.5038586
"1525 O'CONNOR DR","1525 O'Connor Drive, East York, ON M4B 2V5, Canada",43.7141909,-79.305921
"2281 KIPLING AVE","2281 Kipling Avenue, Toronto, ON M9W 4L6, Canada",43.7285508,-79.5747263
"300 BREMNER BLVD","300 Bremner Boulevard, Toronto, ON M5V, Canada",43.64037829999999,-79.3887591
"2505 DANFORTH AVE","2505 Danforth Avenue, Toronto, ON M4C 1L4, Canada",43.6879113,-79.3029188
"946 KINGSTON RD","946 Kingston Road, Toronto, ON M4E 1S8, Canada",43.680462,-79.28790579999999
"340 FALSTAFF AVE","340 Falstaff Avenue, Toronto, ON M6L 2R1, Canada",43.720468,-79.4810375
"357 PITFIELD RD","357 Pitfield Road, Toronto, ON M1S 2V9, Canada",43.7871887,-79.2584286
"1545 WARDEN AVE","1545 Warden Avenue, Toronto, ON M1R 2S9, Canada",43.763575,-79.3012135
"582 QUEEN ST W","582 Queen Street West, Toronto, ON M5V 2B5, Canada",43.6472158,-79.4037977
"89 RONCESVALLES AVE","89 Roncesvalles Avenue, Toronto, ON M6R 2K6, Canada",43.6417059,-79.44712659999999
"200 RONSON DR","200 Ronson Drive, Toronto, ON M9W 5Z9, Canada",43.69367769999999,-79.5692191
"366 ROYAL YORK RD","366 Royal York Road, Etobicoke, ON M8Y 2R1, Canada",43.6182282,-79.49926359999999
"2025 KIPLING AVE","2025 Kipling Avenue, Toronto, ON M9W 1Y8, Canada",43.7118701,-79.5667557
"3443 YONGE ST","3443 Yonge Street, Toronto, ON M4N, Canada",43.7336326,-79.40424639999999
"3795 LAKE SHORE BLVD W","3795 Lake Shore Boulevard West, Toronto, ON M8W 1R2, Canada",43.5924292,-79.5418507
"1112 WILSON AVE","1112 Wilson Avenue, Toronto, ON M3M 1G7, Canada",43.7265549,-79.4831659
